"","x1","x2","x3","x4","x5","z"
"873","1","0","0","0","3","0"
"874","1","0","2","2","0","3"
"875","1","1","1","0","1","3"
"876","0","1","2","1","0","2"
"877","0","0","0","2","0","0"
"878","2","0","2","0","3","2"
"879","2","0","1","2","0","3"
"880","0","1","1","1","1","1"
"881","0","0","0","0","2","2"
"882","2","1","0","2","1","3"
"883","2","0","2","1","0","3"
"884","0","0","0","2","1","0"
"885","0","0","2","1","0","1"
"886","2","0","2","0","1","1"
"887","1","0","2","1","0","3"
"888","1","1","2","1","2","2"
"889","1","1","2","0","0","1"
"890","2","0","0","1","3","2"
"891","1","1","2","0","0","2"
"892","2","1","2","2","1","3"
"893","1","0","1","0","0","2"
"894","2","0","2","0","0","3"
"895","0","1","0","0","1","1"
"896","1","1","2","0","1","2"
"897","2","1","2","1","2","2"
"898","1","1","0","1","3","0"
"899","2","1","0","1","1","2"
"900","2","0","0","0","0","1"
"901","2","1","1","0","1","0"
"902","1","0","0","0","3","0"
"903","1","0","0","2","3","0"
"904","0","1","2","2","0","3"
"905","2","0","1","1","1","3"
"906","0","1","0","0","2","1"
"907","1","1","2","2","1","3"
"908","1","1","0","0","3","2"
"909","1","0","0","2","0","3"
"910","0","0","0","0","3","0"
"911","1","0","1","2","3","3"
"912","1","1","0","1","2","0"
"913","2","1","2","0","1","3"
"914","2","0","1","2","3","3"
"915","2","1","2","2","2","3"
"916","0","1","1","1","3","2"
"917","1","1","0","2","2","0"
"918","1","1","0","0","1","2"
"919","1","1","1","0","0","0"
"920","0","0","0","0","0","2"
"921","2","1","0","2","3","3"
"922","0","0","2","2","3","1"
"923","0","0","0","0","0","3"
"924","1","0","1","1","3","0"
"925","2","0","2","0","3","2"
"926","2","0","1","0","1","1"
"927","0","1","2","2","3","3"
"928","1","0","0","1","3","2"
"929","0","1","2","1","1","3"
"930","2","1","2","1","3","3"
"931","1","1","1","0","2","1"
"932","2","1","1","1","0","2"
"933","2","0","2","0","0","3"
"934","0","1","0","1","1","0"
"935","1","0","2","0","1","3"
"936","0","0","1","2","2","0"
"937","2","1","1","1","3","3"
"938","2","0","1","0","3","0"
"939","0","0","0","1","2","0"
"940","0","0","0","2","0","0"
"941","0","1","2","2","3","2"
"942","0","1","0","1","1","2"
"943","2","1","0","0","0","0"
"944","1","0","0","0","0","1"
"945","0","0","1","1","0","2"
"946","2","0","1","0","3","1"
"947","0","1","0","2","1","0"
"948","1","1","1","0","3","0"
"949","2","0","0","2","0","2"
"950","1","0","2","0","3","2"
"951","2","0","1","1","3","2"
"952","2","0","0","1","0","2"
"953","0","1","2","2","3","3"
"954","0","1","2","2","1","1"
"955","0","1","0","2","1","0"
"956","2","1","1","0","2","2"
"957","2","1","1","0","0","0"
"958","2","1","2","1","0","3"
"959","2","1","1","2","2","3"
"960","2","0","0","1","0","2"
"961","2","0","0","2","3","1"
"962","1","1","2","1","3","2"
"963","0","0","1","2","2","0"
"964","0","1","0","1","3","2"
"965","1","1","0","2","2","2"
"966","2","1","0","1","1","2"
"967","2","0","2","1","3","3"
"968","0","1","0","2","2","0"
"969","0","0","0","1","2","1"
"970","2","1","2","0","3","2"
"971","0","0","1","0","3","1"
"972","0","0","1","1","0","0"
"973","2","1","1","0","2","1"
"974","2","1","0","0","2","1"
"975","2","1","0","1","0","2"
"976","2","0","1","2","2","1"
"977","2","0","1","1","3","0"
"978","2","1","2","1","3","3"
"979","1","0","1","1","3","1"
"980","0","1","0","0","1","0"
"981","2","0","1","0","2","1"
"982","1","0","1","1","2","3"
"983","2","1","0","1","3","2"
"984","0","0","1","0","0","2"
"985","0","1","0","0","1","0"
"986","2","1","0","2","2","2"
"987","1","0","0","1","2","1"
"988","2","0","1","2","0","3"
"989","2","1","2","1","0","3"
"990","2","0","2","0","0","2"
"991","2","0","2","0","2","1"
"992","0","1","1","1","2","0"
"993","1","0","0","1","2","0"
"994","2","1","0","2","3","3"
"995","2","0","2","0","0","3"
"996","2","0","1","1","1","0"
"997","0","1","0","0","0","1"
"998","2","0","2","0","2","2"
"999","0","0","0","1","3","0"
"1000","0","0","1","2","1","0"
"1001","2","0","0","0","1","0"
"1002","2","1","1","0","3","2"
"1003","2","0","2","2","3","3"
"1004","1","1","0","1","1","2"
"1005","0","1","2","0","3","2"
"1006","0","1","1","2","0","0"
"1007","1","0","0","0","1","1"
"1008","0","0","2","0","3","0"
"1009","0","0","1","2","1","0"
"1010","2","1","1","2","0","2"
"1011","1","1","2","2","1","1"
"1012","1","1","1","1","0","0"
"1013","2","0","2","2","3","3"
"1014","0","1","0","1","3","1"
"1015","2","0","1","1","0","2"
"1016","0","0","0","2","2","0"
"1017","0","0","0","0","1","1"
"1018","0","0","2","0","3","3"
"1019","1","1","2","0","1","3"
"1020","1","1","0","0","3","1"
"1021","2","0","1","2","0","3"
"1022","1","0","2","1","1","3"
"1023","2","0","1","1","2","0"
"1024","2","1","0","0","1","2"
"1025","0","0","1","2","1","2"
"1026","1","1","2","1","1","2"
"1027","0","0","2","2","0","2"
"1028","2","0","1","1","1","2"
"1029","0","1","2","2","3","2"
"1030","0","1","0","2","2","0"
"1031","1","0","2","0","1","3"
"1032","1","1","0","2","3","3"
"1033","1","1","1","2","3","2"
"1034","1","1","0","2","0","0"
"1035","0","1","1","1","1","3"
"1036","1","1","0","2","1","0"
"1037","2","0","1","2","3","0"
"1038","1","0","0","0","1","0"
"1039","0","1","0","1","3","1"
"1040","0","1","2","0","3","3"
"1041","0","0","1","0","1","2"
"1042","0","1","0","0","3","3"
"1043","0","1","0","2","0","0"
"1044","0","1","0","0","3","1"
"1045","2","1","2","2","2","2"
"1046","2","1","2","2","1","3"
"1047","1","0","1","2","1","2"
"1048","0","0","0","2","2","0"
"1049","0","0","0","1","0","3"
"1050","1","0","1","0","0","2"
"1051","1","1","1","1","1","2"
"1052","2","1","2","2","0","2"
"1053","1","0","2","1","2","1"
"1054","2","1","2","2","1","3"
"1055","2","0","2","1","3","2"
"1056","2","1","0","1","0","1"
"1057","2","1","1","1","3","2"
"1058","2","0","0","2","0","3"
"1059","0","0","0","0","3","0"
"1060","2","1","0","0","1","0"
"1061","1","1","1","1","3","3"
"1062","1","0","0","1","0","3"
"1063","1","0","2","2","1","3"
"1064","0","0","1","1","2","1"
"1065","0","1","0","0","2","2"
"1066","1","0","2","1","0","2"
"1067","1","0","0","1","2","1"
"1068","0","0","1","2","1","0"
"1069","2","1","1","2","2","2"
"1070","0","0","0","1","3","0"
"1071","2","0","0","1","3","1"
"1072","1","0","0","1","2","0"
"1073","0","1","0","2","0","0"
"1074","1","1","2","0","0","2"
"1075","1","1","0","2","0","0"
"1076","2","1","1","0","3","0"
"1077","1","0","2","0","2","1"
"1078","0","0","0","1","2","0"
"1079","0","1","2","0","2","2"
"1080","0","0","2","1","3","1"
"1081","2","1","0","0","2","0"
"1082","1","1","1","1","3","1"
"1083","0","1","1","2","0","2"
"1084","0","1","1","1","3","1"
"1085","1","0","2","0","3","2"
"1086","0","0","1","2","1","0"
"1087","1","0","2","0","1","1"
"1088","0","0","1","2","1","1"
"1089","0","1","0","2","1","0"
"1090","2","1","2","1","3","2"
"1091","0","1","2","2","0","1"
"1092","1","1","2","2","3","3"
"1093","0","1","2","2","0","2"
"1094","0","0","2","0","1","3"
"1095","1","0","2","2","3","2"
"1096","1","1","0","2","1","2"
"1097","2","0","0","2","0","3"
"1098","1","1","0","1","2","1"
"1099","1","1","1","0","1","1"
"1100","2","0","0","0","3","1"
"1101","0","0","1","0","1","1"
"1102","0","0","0","1","0","2"
"1103","0","1","1","0","3","2"
"1104","1","1","2","0","0","0"
"1105","2","1","0","0","3","1"
"1106","2","1","1","0","1","1"
"1107","1","0","2","0","0","3"
"1108","0","0","0","1","2","0"
"1109","2","0","2","1","3","2"
"1110","2","1","0","2","1","2"
"1111","0","0","2","1","0","0"
"1112","2","1","0","2","1","2"
"1113","2","0","0","2","1","0"
"1114","2","1","2","0","2","3"
"1115","1","1","0","1","1","2"
"1116","0","0","0","2","2","0"
"1117","2","1","2","1","3","2"
"1118","0","0","1","2","1","0"
"1119","2","0","0","2","3","0"
"1120","2","0","0","1","3","0"
"1121","0","0","2","0","1","3"
"1122","2","0","1","0","0","2"
"1123","2","0","1","1","0","3"
"1124","0","1","2","0","1","3"
"1125","1","0","0","2","2","0"
"1126","0","1","0","0","3","0"
"1127","0","0","1","0","0","2"
"1128","2","1","0","0","2","0"
"1129","0","1","2","2","3","0"
"1130","1","1","0","2","3","2"
"1131","1","0","1","0","0","1"
"1132","1","1","1","0","3","3"
"1133","1","0","1","1","1","2"
"1134","2","1","0","0","1","0"
"1135","0","1","0","0","3","2"
"1136","0","1","0","0","1","1"
"1137","2","0","0","1","3","0"
"1138","1","0","0","0","3","0"
"1139","1","0","0","0","2","1"
"1140","2","1","1","1","3","3"
"1141","0","1","0","1","2","0"
"1142","2","0","0","1","1","1"
"1143","2","1","0","2","2","1"
"1144","2","1","2","2","0","3"
"1145","0","0","0","2","3","0"
"1146","0","0","1","1","3","0"
"1147","0","0","0","2","2","0"
"1148","0","1","0","0","0","0"
"1149","2","1","2","2","2","3"
"1150","1","1","2","2","1","3"
"1151","1","0","0","1","0","0"
"1152","2","1","0","1","0","0"
"1153","2","1","1","2","0","2"
"1154","2","1","1","1","3","3"
"1155","2","0","0","0","2","2"
"1156","1","1","1","0","2","1"
"1157","2","0","2","0","3","2"
"1158","1","0","2","1","2","1"
"1159","0","1","1","0","3","3"
"1160","0","1","0","2","2","0"
"1161","2","0","2","0","3","3"
"1162","0","1","1","1","2","0"
"1163","1","1","0","0","3","2"
"1164","2","1","1","0","1","0"
"1165","1","0","0","1","3","1"
"1166","1","0","1","0","1","2"
"1167","0","0","2","2","3","0"
"1168","0","0","1","0","0","3"
"1169","0","0","1","0","1","0"
"1170","2","1","1","0","3","1"
"1171","2","1","2","0","1","2"
"1172","1","0","0","0","3","1"
"1173","1","0","1","1","1","1"
"1174","1","0","2","2","3","3"
"1175","1","0","0","0","3","0"
"1176","1","1","2","0","2","1"
"1177","2","1","0","2","3","2"
"1178","2","0","0","2","2","3"
"1179","0","1","1","2","1","1"
"1180","2","0","0","0","3","0"
"1181","2","1","2","0","0","3"
"1182","0","1","0","1","2","2"
"1183","1","1","2","0","0","2"
"1184","0","0","1","0","0","1"
"1185","0","0","1","2","1","1"
"1186","0","0","1","1","2","1"
"1187","0","0","2","2","2","3"
"1188","0","0","0","0","3","1"
"1189","1","0","2","2","3","2"
"1190","0","1","1","2","1","1"
"1191","2","1","0","1","2","0"
"1192","2","1","2","2","1","3"
"1193","2","0","0","0","1","0"
"1194","2","1","2","1","1","3"
"1195","1","0","2","2","3","3"
"1196","2","1","0","0","1","1"
"1197","0","0","1","0","0","3"
"1198","0","0","2","2","1","3"
"1199","1","1","2","0","1","2"
"1200","2","0","2","2","1","2"
"1201","0","0","2","2","0","1"
"1202","1","0","2","0","1","3"
"1203","1","0","1","1","2","0"
"1204","1","1","1","2","1","3"
"1205","2","1","2","1","3","3"
"1206","2","0","0","0","1","0"
"1207","0","0","0","2","0","0"
"1208","2","1","1","0","3","2"
"1209","2","0","1","0","0","3"
"1210","0","1","0","1","1","0"
"1211","0","1","0","0","2","2"
"1212","2","0","2","0","1","3"
"1213","1","0","2","1","1","2"
"1214","2","1","0","0","1","0"
"1215","1","0","2","1","0","3"
"1216","1","1","0","1","1","1"
"1217","2","1","0","0","3","1"
"1218","0","0","1","1","2","1"
"1219","1","0","0","2","1","2"
"1220","1","0","2","2","1","2"
"1221","2","0","0","0","3","0"
"1222","2","0","0","0","2","0"
"1223","1","0","0","1","0","2"
"1224","2","1","2","1","0","1"
"1225","0","1","1","0","2","0"
"1226","0","1","1","0","2","1"
"1227","1","0","1","0","3","2"
"1228","1","0","0","0","0","0"
"1229","1","1","2","0","1","0"
"1230","2","1","0","0","0","0"
"1231","0","1","2","1","0","0"
"1232","1","1","1","1","1","1"
"1233","2","0","1","1","0","1"
"1234","2","0","2","1","3","2"
"1235","1","1","1","1","2","0"
"1236","2","0","1","1","1","1"
"1237","1","1","1","2","2","0"
"1238","1","0","2","2","1","3"
"1239","1","0","0","0","2","1"
"1240","0","1","1","1","2","0"
"1241","2","0","1","2","0","2"
"1242","0","1","2","2","1","1"
"1243","1","1","2","1","3","3"
"1244","0","1","0","0","0","0"
"1245","0","0","1","2","1","0"
"1246","2","0","2","0","1","3"
"1247","2","0","2","1","0","3"
"1248","2","0","1","2","3","2"
"1249","1","1","0","2","0","0"
"1250","1","1","1","1","0","1"
"1251","0","0","0","0","0","1"
"1252","1","0","2","1","1","1"
"1253","2","1","2","1","0","2"
"1254","1","0","2","2","1","2"
"1255","0","0","0","1","3","1"
"1256","1","0","2","0","0","1"
"1257","2","0","2","2","2","3"
"1258","0","0","0","0","2","1"
"1259","1","0","0","2","1","0"
"1260","2","0","2","1","2","2"
"1261","2","0","2","2","0","3"
"1262","0","0","2","1","0","3"
"1263","2","1","2","1","0","3"
"1264","0","0","2","2","0","3"
"1265","0","0","2","1","1","2"
"1266","0","0","0","0","0","3"
"1267","1","0","1","2","2","2"
"1268","1","1","0","2","3","1"
"1269","1","0","0","0","2","2"
"1270","2","0","1","1","2","1"
"1271","1","1","2","0","1","2"
"1272","1","0","0","0","0","1"
"1273","0","1","0","1","1","0"
"1274","0","1","2","1","3","1"
"1275","0","1","0","1","0","0"
"1276","1","1","1","0","3","1"
"1277","1","1","1","1","0","0"
"1278","2","0","0","2","0","3"
"1279","1","1","1","0","1","1"
"1280","2","1","2","2","0","3"
"1281","1","0","1","0","2","0"
"1282","0","1","1","0","2","2"
"1283","1","1","2","0","0","1"
"1284","1","1","1","0","3","1"
"1285","0","0","0","2","3","0"
"1286","1","1","1","2","2","1"
"1287","2","1","2","0","1","1"
"1288","0","0","2","2","1","1"
"1289","2","1","0","1","0","1"
"1290","1","0","2","1","2","1"
"1291","2","1","1","1","0","1"
"1292","0","1","1","1","3","0"
"1293","1","1","1","2","3","1"
"1294","1","1","0","1","0","1"
"1295","1","1","1","0","0","0"
"1296","2","1","0","1","2","1"
"1297","1","1","2","1","2","2"
"1298","2","0","2","0","0","3"
"1299","1","0","2","1","1","3"
"1300","2","0","2","2","3","3"
"1301","0","0","0","2","3","0"
"1302","0","0","0","2","3","0"
"1303","2","0","1","0","2","0"
"1304","2","1","0","2","3","0"
"1305","1","0","0","1","1","0"
"1306","1","1","0","2","2","0"
"1307","2","1","0","1","2","1"
"1308","1","0","1","2","1","1"
"1309","1","1","0","2","3","1"
"1310","0","1","1","1","2","0"
"1311","2","0","1","0","3","0"
"1312","2","0","0","0","2","1"
"1313","2","0","0","0","1","1"
"1314","0","0","0","1","0","0"
"1315","1","1","2","1","1","2"
"1316","1","0","2","2","0","0"
"1317","0","1","2","1","0","0"
"1318","2","0","2","1","2","2"
"1319","2","1","2","0","0","0"
"1320","0","0","2","0","0","3"
"1321","1","1","1","2","3","3"
"1322","2","0","1","2","1","3"
"1323","0","0","0","2","2","0"
"1324","2","0","2","1","1","3"
"1325","1","1","2","0","1","2"
"1326","1","0","1","1","3","0"
"1327","0","0","0","0","3","1"
"1328","2","0","2","0","2","2"
"1329","0","1","0","2","3","0"
"1330","2","0","1","1","2","2"
"1331","2","0","2","0","0","2"
"1332","0","1","1","1","2","0"
"1333","0","1","2","2","0","2"
"1334","2","0","0","1","3","0"
"1335","0","0","1","1","1","0"
"1336","0","1","0","1","1","2"
"1337","0","1","1","1","2","1"
"1338","1","1","2","2","3","3"
"1339","2","0","1","1","3","1"
"1340","0","0","1","0","3","1"
"1341","1","1","0","1","0","0"
"1342","2","0","0","2","2","2"
"1343","0","0","2","0","2","3"
"1344","0","0","2","2","2","0"
"1345","2","0","2","0","0","3"
"1346","1","0","0","1","1","0"
"1347","0","1","2","0","1","1"
"1348","0","1","2","2","3","1"
"1349","2","1","0","1","2","1"
"1350","1","0","1","2","3","0"
"1351","1","0","2","2","1","2"
"1352","1","1","0","0","0","1"
"1353","2","1","0","2","3","3"
"1354","0","0","0","0","1","1"
"1355","2","0","0","1","1","1"
"1356","2","0","1","2","2","2"
"1357","0","0","1","0","1","1"
"1358","1","1","0","2","1","0"
"1359","0","0","1","1","1","1"
"1360","2","1","1","2","3","3"
"1361","0","0","1","2","0","1"
"1362","2","1","1","0","2","0"
"1363","2","1","1","1","2","2"
"1364","0","0","0","2","2","0"
"1365","0","1","0","0","1","1"
"1366","0","1","1","2","2","0"
"1367","1","1","1","2","2","2"
"1368","0","1","2","1","0","2"
"1369","1","1","1","0","1","2"
"1370","0","0","1","2","3","0"
"1371","1","0","1","1","1","3"
"1372","1","1","0","1","1","1"
"1373","0","0","1","0","1","2"
"1374","1","0","0","0","2","0"
"1375","1","0","2","2","0","3"
"1376","1","1","2","2","2","1"
"1377","1","1","2","0","0","2"
"1378","1","1","0","0","2","1"
"1379","1","1","0","2","1","0"
"1380","1","0","0","0","3","0"
"1381","2","0","2","2","2","3"
"1382","1","1","2","2","1","3"
"1383","1","0","1","2","0","2"
"1384","2","1","1","1","0","0"
"1385","2","0","2","2","0","3"
"1386","0","1","0","0","3","3"
"1387","0","0","1","1","3","1"
"1388","0","0","0","2","0","3"
"1389","0","1","1","1","1","1"
"1390","0","1","2","2","3","2"
"1391","1","0","1","1","1","0"
"1392","1","1","0","2","1","1"
"1393","2","1","2","1","0","3"
"1394","1","1","1","1","1","0"
"1395","1","1","2","1","0","2"
"1396","0","1","1","0","0","2"
"1397","0","0","1","1","1","2"
"1398","2","1","2","2","3","3"
"1399","2","0","2","0","2","2"
"1400","0","1","0","2","3","0"
"1401","2","1","1","2","1","2"
"1402","0","1","2","2","2","0"
"1403","1","1","0","0","0","0"
"1404","1","1","0","0","2","1"
"1405","1","1","0","2","2","0"
"1406","2","1","0","0","3","1"
"1407","0","1","1","2","2","0"
"1408","1","1","2","1","0","0"
"1409","2","1","0","2","2","2"
"1410","0","0","0","1","3","0"
"1411","0","1","0","2","0","3"
"1412","1","0","1","0","1","1"
"1413","1","0","2","1","0","1"
"1414","0","0","0","1","2","0"
"1415","1","0","0","1","2","2"
"1416","2","1","2","0","0","3"
"1417","1","0","0","0","0","0"
"1418","1","0","0","1","0","0"
"1419","1","0","2","1","2","3"
"1420","1","1","1","0","1","2"
"1421","2","0","0","0","0","0"
"1422","1","1","2","0","1","3"
"1423","0","0","0","2","3","0"
"1424","1","1","2","2","2","3"
"1425","0","0","1","0","0","3"
"1426","1","0","0","2","2","1"
"1427","1","0","2","2","1","1"
"1428","1","1","2","0","2","3"
"1429","0","1","2","2","1","0"
"1430","1","0","2","2","3","2"
"1431","0","1","1","0","2","2"
"1432","1","1","0","0","0","0"
"1433","2","0","2","2","0","3"
"1434","1","0","2","0","3","0"
"1435","2","1","2","0","0","3"
"1436","2","1","0","0","2","1"
"1437","1","0","0","2","3","1"
"1438","2","0","0","0","1","0"
"1439","2","0","0","2","0","3"
"1440","0","0","1","1","2","0"
"1441","2","1","0","1","2","2"
"1442","2","0","1","0","1","1"
"1443","2","1","2","1","2","3"
"1444","0","0","1","1","2","2"
"1445","2","0","2","1","0","3"
"1446","0","1","1","0","3","3"
"1447","1","1","2","0","0","1"
"1448","1","1","2","2","0","1"
"1449","1","0","1","1","1","1"
"1450","2","1","0","2","3","1"
"1451","1","0","2","2","2","1"
"1452","0","1","2","0","0","0"
"1453","2","1","0","1","1","3"
"1454","1","0","2","2","0","2"
"1455","2","1","1","1","2","2"
"1456","0","1","1","0","0","1"
"1457","0","0","0","1","2","0"
"1458","0","0","2","0","0","3"
"1459","0","1","1","1","0","0"
"1460","2","0","1","1","2","2"
"1461","0","0","1","2","2","0"
"1462","0","0","0","2","3","0"
"1463","1","1","1","2","2","0"
"1464","0","0","1","0","2","1"
"1465","0","1","0","1","1","0"
"1466","1","0","2","1","0","3"
"1467","2","1","2","2","0","3"
"1468","1","0","0","2","2","0"
"1469","0","0","2","0","0","3"
"1470","0","1","2","1","0","1"
"1471","2","1","2","1","0","3"
"1472","1","0","0","2","2","0"
"1473","0","0","0","2","3","2"
"1474","1","0","0","0","1","0"
"1475","2","0","1","0","1","1"
"1476","2","0","1","1","1","3"
"1477","0","1","2","1","3","3"
"1478","1","1","2","2","1","1"
"1479","1","1","0","2","1","2"
"1480","2","1","2","2","0","3"
"1481","2","1","0","0","1","2"
"1482","0","0","2","2","0","2"
"1483","0","0","2","2","2","1"
"1484","0","0","1","1","1","0"
"1485","1","0","2","1","2","3"
"1486","2","0","1","0","1","2"
"1487","0","1","1","0","1","2"
